ID_LAT_LON_YEAR_WEEK,emission
ID_-23.53_27.47_2020_25,18137.90947006317
ID_-23.53_27.47_2020_26,24011.5066186022
ID_-23.53_27.47_2020_27,38528.445063173305
ID_-23.53_27.47_2020_28,38769.15223599365
ID_-23.53_27.47_2020_29,582.829765622504
ID_-23.53_27.47_2020_30,3478.636361419689
ID_-23.53_27.47_2020_31,10825.706065132283
ID_-23.53_27.47_2020_32,12277.228127141483
ID_-23.53_27.47_2020_33,657.8979966337793
ID_-23.53_27.47_2020_34,2468.645182462875
ID_-23.53_27.47_2020_35,-6283.281104405876
ID_-23.53_27.47_2020_36,-630.8628055131994
ID_-23.53_27.47_2020_37,40537.96794656711
ID_-23.53_27.47_2020_38,49102.8716579075
ID_-23.53_27.47_2020_39,3632.995099557098
ID_-23.53_27.47_2020_40,646.257162142545
ID_-23.53_27.47_2020_41,1864.7199996290728
ID_-23.53_27.47_2020_42,10531.167897933628
ID_-23.53_27.47_2020_43,20916.988173037767
ID_-23.53_27.47_2020_44,10728.631286154967
ID_-23.53_27.47_2020_45,8834.287018253468
ID_-23.53_27.47_2020_46,9154.851047696546
ID_-23.53_27.47_2020_47,3705.597251486033
ID_-23.53_27.47_2020_48,17005.55445204256
ID_-23.53_27.47_2020_49,20026.30069874134
ID_-23.53_27.47_2020_50,20198.193784088362
ID_-23.53_27.47_2020_51,29052.261960572563
ID_-23.53_27.47_2020_52,15777.567658684216
ID_-23.53_27.47_2021_1,7451.164106170181
ID_-23.53_27.47_2021_2,11469.330182117876
ID_-23.53_27.47_2021_3,33304.79437466059
ID_-23.53_27.47_2021_4,24498.23671801202
ID_-23.53_27.47_2021_5,11143.493519492447
ID_-23.53_27.47_2021_6,16138.229059393518
ID_-23.53_27.47_2021_7,17860.851510664448
ID_-23.53_27.47_2021_8,27812.872694421094
ID_-23.53_27.47_2021_9,60843.00283710379
ID_-23.53_27.47_2021_10,74993.32640583161
ID_-23.53_27.47_2021_11,17282.806475357153
ID_-23.53_27.47_2021_12,10291.933051137254
ID_-23.53_27.47_2021_13,72342.02703562519
ID_-23.53_27.47_2021_14,75615.5070147491
ID_-23.53_27.47_2021_15,33697.067572946195
ID_-23.53_27.47_2021_16,42409.95304169366
ID_-23.53_27.47_2021_17,16805.588379257824
ID_-23.53_27.47_2021_18,18969.49971797364
ID_-23.53_27.47_2021_19,35359.66196582792
ID_-23.53_27.47_2021_20,22094.59450956667
ID_-23.53_27.47_2021_21,3397.181441436056
ID_-23.53_27.47_2021_22,6656.4851762875915
ID_-23.53_27.47_2021_23,6474.258305199444
ID_-23.53_27.47_2021_24,20778.565202187747
ID_-23.53_27.47_2021_25,19032.56074252352
ID_-23.53_27.47_2021_26,338.0049473326653
ID_-23.53_27.47_2021_27,9169.246229630895
ID_-23.53_27.47_2021_28,10904.066593145952
ID_-23.53_27.47_2021_29,7765.361151138321
ID_-23.53_27.47_2021_30,5762.810282155406
ID_-23.53_27.47_2021_31,35166.60818536207
ID_-23.53_27.47_2021_32,38274.1239753156
ID_-23.53_27.47_2021_33,2942.527885330841
ID_-23.53_27.47_2021_34,-2927.7766723232344
ID_-23.53_27.47_2021_35,1521.3051970102824
ID_-23.53_27.47_2021_36,9530.636768196244
ID_-23.53_27.47_2021_37,-1449.5232540904544
ID_-23.53_27.47_2021_38,16855.32934188703
ID_-23.53_27.47_2021_39,23715.81883930182
ID_-23.53_27.47_2021_40,11512.353382864036
ID_-23.53_27.47_2021_41,10957.939764153678
ID_-23.53_27.47_2021_42,13457.664178784005
ID_-23.53_27.47_2021_43,6500.705859664362
ID_-23.53_27.47_2021_44,7767.862967350986
ID_-23.53_27.47_2021_45,10403.583473897539
ID_-23.53_27.47_2021_46,12775.004882651847
ID_-23.53_27.47_2021_47,11808.731540421024
ID_-23.53_27.47_2021_48,11787.796650644857
ID_-23.53_27.47_2021_49,9610.395955593325
ID_-23.53_27.47_2021_50,12071.929917424452
ID_-23.53_27.47_2021_51,8105.64672844857
ID_-23.53_27.47_2021_52,13984.45886121504
ID_-23.53_27.47_2022_1,5724.487566859461
ID_-23.53_27.47_2022_2,-1140.2026793686673
ID_-23.53_27.47_2022_3,30762.08999294322
ID_-23.53_27.47_2022_4,38674.09538682923
ID_-23.53_27.47_2022_5,25033.211165054236
ID_-23.53_27.47_2022_6,18454.64885915676
ID_-23.53_27.47_2022_7,11017.925584287383
ID_-23.53_27.47_2022_8,23692.380826412234
ID_-23.53_27.47_2022_9,27260.316274861805
ID_-23.53_27.47_2022_10,5036.738470177166
ID_-23.53_27.47_2022_11,-188.57056282181293
ID_-23.53_27.47_2022_12,652.1649444624782
ID_-23.53_27.47_2022_13,27214.879579606
ID_-23.53_27.47_2022_14,29512.202476009727
ID_-23.53_27.47_2022_15,1238.165593386162
ID_-23.53_27.47_2022_16,4531.694726123009
ID_-23.53_27.47_2022_17,7376.8784729531035
ID_-23.53_27.47_2022_18,38919.074450015556
ID_-23.53_27.47_2022_19,41368.273081575986
ID_-23.53_27.47_2022_20,13030.96391122602
ID_-23.53_27.47_2022_21,6334.859917723574
ID_-23.53_27.47_2022_22,4376.452981759794
ID_-23.53_27.47_2022_23,3882.813394198194
ID_-23.53_27.47_2022_24,12570.736170838121
ID_-23.53_27.47_2022_25,8775.44973480003
ID_-23.53_27.47_2022_26,9344.04160438804
ID_-23.53_27.47_2022_27,17758.297897043638
ID_-23.53_27.47_2022_28,19928.75447308086
ID_-23.53_27.47_2022_29,18088.023321831133
ID_-23.53_27.47_2022_30,7627.284530312289
ID_-23.53_27.47_2022_31,3153.039102918934
ID_-23.53_27.47_2022_32,7837.559700769372
ID_-23.53_27.47_2022_33,67081.88696324825
ID_-23.53_27.47_2022_34,64219.81861488568
ID_-23.53_27.47_2022_35,5414.385256943759
ID_-23.53_27.47_2022_36,7077.002314007841
ID_-23.53_27.47_2022_37,17117.95869689854
ID_-23.53_27.47_2022_38,12245.900963761378
ID_-23.53_27.47_2022_39,8791.446366590448
ID_-23.53_27.47_2022_40,3765.777705089655
ID_-23.53_27.47_2022_41,-3076.2304554549046
ID_-23.53_27.47_2022_42,3101.5487848427147
ID_-23.53_27.47_2022_43,9483.546924959868
ID_-23.53_27.47_2022_44,-362.465592879802
ID_-23.53_27.47_2022_45,-534.5343171348795
ID_-23.53_27.47_2022_46,5472.932446631137
ID_-23.53_27.47_2022_47,5338.3355282661505
ID_-23.53_27.47_2022_48,13599.28007996222
ID_-23.53_27.47_2022_52,5804.449478244875
ID_-23.53_27.57_2019_1,7291.550061028451
ID_-23.53_27.57_2019_2,8243.489936959464
ID_-23.53_27.57_2019_3,16958.620586883277
ID_-23.53_27.57_2019_4,28917.43517858116
ID_-23.53_27.57_2019_5,32313.74163227016
ID_-23.53_27.57_2019_6,13906.183610658161
ID_-23.53_27.57_2019_7,3732.3098188284785
ID_-23.53_27.57_2019_8,26555.641373368446
ID_-23.53_27.57_2019_9,8952.755345928483
ID_-23.53_27.57_2019_10,6139.139887081459
ID_-23.53_27.57_2019_11,17789.35503124073
ID_-23.53_27.57_2019_12,35134.230194213334
ID_-23.53_27.57_2019_13,34700.00758224167
ID_-23.53_27.57_2019_14,9321.134729264304
ID_-23.53_27.57_2019_15,-3801.713531966787
ID_-23.53_27.57_2019_16,1693.945846313145
ID_-23.53_27.57_2019_17,5221.201159313321
ID_-23.53_27.57_2019_18,17031.294851240236
ID_-23.53_27.57_2019_19,15627.105070495047
ID_-23.53_27.57_2019_20,7833.28295517154
ID_-23.53_27.57_2019_21,16211.756359506398
ID_-23.53_27.57_2019_22,38188.53699462768
ID_-23.53_27.57_2019_23,50059.84853724809
ID_-23.53_27.57_2019_24,38196.57021010853
ID_-23.53_27.57_2019_25,6653.188768398482
ID_-23.53_27.57_2019_26,16219.83802248165
ID_-23.53_27.57_2019_27,24359.767607312184
ID_-23.53_27.57_2019_28,8927.987322961446
ID_-23.53_27.57_2019_29,42872.076665554196
ID_-23.53_27.57_2019_30,39311.97723650467
ID_-23.53_27.57_2019_31,38929.56798741408
ID_-23.53_27.57_2019_32,35034.70104697207
ID_-23.53_27.57_2019_33,8937.99682707712
ID_-23.53_27.57_2019_34,56449.47427842533
ID_-23.53_27.57_2019_35,57908.59091313509
ID_-23.53_27.57_2019_36,5765.118777912576
ID_-23.53_27.57_2019_37,11549.957666272763
ID_-23.53_27.57_2019_38,18781.466146638617
ID_-23.53_27.57_2019_39,18226.925934068393
ID_-23.53_27.57_2019_40,20324.910780702252
ID_-23.53_27.57_2019_41,8911.457522908226
ID_-23.53_27.57_2019_42,12534.337249197997
ID_-23.53_27.57_2019_43,18473.939789697994
ID_-23.53_27.57_2019_44,21881.724361179397
ID_-23.53_27.57_2019_45,24924.131552082486
ID_-23.53_27.57_2019_46,34674.02774978336
ID_-23.53_27.57_2019_47,32159.453170183115
ID_-23.53_27.57_2019_48,10527.260035308544
ID_-23.53_27.57_2019_49,5860.470097142737
ID_-23.53_27.57_2019_50,3338.7393883257173
ID_-23.53_27.57_2019_51,7898.2101590149105
ID_-23.53_27.57_2019_52,11112.522642116062
ID_-23.53_27.57_2020_1,18671.790732603986
ID_-23.53_27.57_2020_2,8743.796069078613
ID_-23.53_27.57_2020_3,12353.841844644863
ID_-23.53_27.57_2020_4,11663.266971870791
ID_-23.53_27.57_2020_5,5685.275401962455
ID_-23.53_27.57_2020_6,9580.186673394404
ID_-23.53_27.57_2020_7,430.60550074698403
ID_-23.53_27.57_2020_8,481.1838504485786
ID_-23.53_27.57_2020_9,98.22257502609864
ID_-23.53_27.57_2020_10,-2588.1815936518833
ID_-23.53_27.57_2020_11,3607.430408302229
ID_-23.53_27.57_2020_12,35529.39296542993
ID_-23.53_27.57_2020_13,51732.79915050138
ID_-23.53_27.57_2020_14,11593.54564345302
ID_-23.53_27.57_2020_15,1006.7731498903595
ID_-23.53_27.57_2020_16,17532.85590054514
ID_-23.53_27.57_2020_17,53761.263414636254
ID_-23.53_27.57_2020_18,61210.95684580505
ID_-23.53_27.57_2020_19,36682.6922809761
ID_-23.53_27.57_2020_20,54374.404000600334
ID_-23.53_27.57_2020_21,46000.02077179635
ID_-23.53_27.57_2020_22,9601.363053902052
ID_-23.53_27.57_2020_23,12518.528286815621
ID_-23.53_27.57_2020_24,7125.570242351852
ID_-23.53_27.57_2020_25,20891.76316234423
ID_-23.53_27.57_2020_26,25366.793625586666
ID_-23.53_27.57_2020_27,63297.59861341119
ID_-23.53_27.57_2020_28,61227.075029682834
ID_-23.53_27.57_2020_29,4645.26805096725
ID_-23.53_27.57_2020_30,4063.704704753589
ID_-23.53_27.57_2020_31,26518.357240710407
ID_-23.53_27.57_2020_32,31790.093583655544
ID_-23.53_27.57_2020_33,2339.0801622574218
ID_-23.53_27.57_2020_34,6201.759859909769
ID_-23.53_27.57_2020_35,-768.1593625545502
ID_-23.53_27.57_2020_36,-344.9439661889337
ID_-23.53_27.57_2020_37,32363.610889104195
ID_-23.53_27.57_2020_38,38979.20579343848
ID_-23.53_27.57_2020_39,1084.24418690335
ID_-23.53_27.57_2020_40,4415.531906168908
ID_-23.53_27.57_2020_41,4421.098161933944
ID_-23.53_27.57_2020_42,32199.44726894563
ID_-23.53_27.57_2020_43,46605.74851733772
ID_-23.53_27.57_2020_44,19079.4758959217
ID_-23.53_27.57_2020_45,44.18103337660432
ID_-23.53_27.57_2020_46,2415.976544371806
ID_-23.53_27.57_2020_47,9258.028460645583
ID_-23.53_27.57_2020_48,16107.407505229581
ID_-23.53_27.57_2020_49,17166.369146307
ID_-23.53_27.57_2020_50,13610.200483179186
ID_-23.53_27.57_2020_51,21652.606175575405
ID_-23.53_27.57_2020_52,16303.631299509667
ID_-23.53_27.57_2021_1,8054.68799968902
ID_-23.53_27.57_2021_2,14423.885201676749
ID_-23.53_27.57_2021_3,32223.604432109743
ID_-23.53_27.57_2021_4,16611.2553525907
ID_-23.53_27.57_2021_5,8346.434159294702
ID_-23.53_27.57_2021_6,10395.125504749361
ID_-23.53_27.57_2021_7,7013.186292456463
ID_-23.53_27.57_2021_8,82610.47943174001
ID_-23.53_27.57_2021_9,61329.92448566016
ID_-23.53_27.57_2021_10,81897.61870820215
ID_-23.53_27.57_2021_11,22924.538731641136
ID_-23.53_27.57_2021_12,8087.741476283874
ID_-23.53_27.57_2021_13,87066.9496479514
ID_-23.53_27.57_2021_14,104999.12458894728
ID_-23.53_27.57_2021_15,35842.39633056102
ID_-23.53_27.57_2021_16,10050.542462884448
ID_-23.53_27.57_2021_17,6734.726921455935
ID_-23.53_27.57_2021_18,9880.37229679292
ID_-23.53_27.57_2021_19,16607.997423809953
ID_-23.53_27.57_2021_20,13543.90233611688
ID_-23.53_27.57_2021_21,6624.788845830131
ID_-23.53_27.57_2021_22,9153.42098480789
ID_-23.53_27.57_2021_23,15795.412198758218
ID_-23.53_27.57_2021_24,28026.51868089568
ID_-23.53_27.57_2021_25,15129.27962303767
ID_-23.53_27.57_2021_26,3787.2518036779948
ID_-23.53_27.57_2021_27,7455.86191035714
ID_-23.53_27.57_2021_28,9010.840053645428
ID_-23.53_27.57_2021_29,7019.159868182614
ID_-23.53_27.57_2021_30,4394.758409467991
ID_-23.53_27.57_2021_31,54829.62869056314
ID_-23.53_27.57_2021_32,52927.44289163733
ID_-23.53_27.57_2021_33,-1885.3371453499421
ID_-23.53_27.57_2021_34,2020.8364873747341
ID_-23.53_27.57_2021_35,19347.24205287965
ID_-23.53_27.57_2021_36,16753.527422555257
ID_-23.53_27.57_2021_37,-1694.7415655241348
ID_-23.53_27.57_2021_38,8580.839885734022
ID_-23.53_27.57_2021_39,16717.123982224148
ID_-23.53_27.57_2021_40,24839.77892691642
ID_-23.53_27.57_2021_41,1052.661912116222
ID_-23.53_27.57_2021_42,13375.492398432456
ID_-23.53_27.57_2021_43,8206.658591425512
ID_-23.53_27.57_2021_44,11652.16714281356
ID_-23.53_27.57_2021_45,30513.393358061556
ID_-23.53_27.57_2021_46,26269.052424225025
ID_-23.53_27.57_2021_47,15581.265496630222
ID_-23.53_27.57_2021_48,14135.231583304238
ID_-23.53_27.57_2021_49,3812.6468075164594
ID_-23.53_27.57_2021_50,18057.731489560567
ID_-23.53_27.57_2021_51,14169.977783845272
ID_-23.53_27.57_2021_52,-2853.3114626691677
ID_-23.53_27.57_2022_1,-6.303581575863063
ID_-23.53_27.57_2022_2,-2774.1738189253956
ID_-23.53_27.57_2022_3,10080.810617097653
ID_-23.53_27.57_2022_4,22230.680774310138
ID_-23.53_27.57_2022_5,22268.496563627385
ID_-23.53_27.57_2022_6,14021.625423519872
ID_-23.53_27.57_2022_7,13379.627790950704
ID_-23.53_27.57_2022_8,49506.652356231585
ID_-23.53_27.57_2022_9,42873.17259616824
ID_-23.53_27.57_2022_10,2847.489897500258
ID_-23.53_27.57_2022_11,3083.0924501987174
ID_-23.53_27.57_2022_12,9036.282096481416
ID_-23.53_27.57_2022_13,35560.818522483576
ID_-23.53_27.57_2022_14,82668.03827467188
ID_-23.53_27.57_2022_15,58937.52819709387
ID_-23.53_27.57_2022_16,3894.8460956066847
ID_-23.53_27.57_2022_17,8268.572206118144
ID_-23.53_27.57_2022_18,41051.40413736738
ID_-23.53_27.57_2022_19,58880.634361542296
ID_-23.53_27.57_2022_20,30242.79390379321
ID_-23.53_27.57_2022_21,15193.399963897187
ID_-23.53_27.57_2022_22,10385.967941957992
ID_-23.53_27.57_2022_23,3028.0626716800034
ID_-23.53_27.57_2022_24,17420.670267931186
ID_-23.53_27.57_2022_25,12325.953119033016
ID_-23.53_27.57_2022_26,1827.5809981459752
ID_-23.53_27.57_2022_27,16271.757567022927
ID_-23.53_27.57_2022_28,40457.899462691974
ID_-23.53_27.57_2022_29,36201.586358285975
ID_-23.53_27.57_2022_30,2689.4026407441124
ID_-23.53_27.57_2022_31,-1575.1842549978755
ID_-23.53_27.57_2022_32,5443.089156530332
ID_-23.53_27.57_2022_33,95641.10802988941
ID_-23.53_27.57_2022_34,90283.46319653792
ID_-23.53_27.57_2022_35,16178.445501506794
ID_-23.53_27.57_2022_36,12144.354722143617
ID_-23.53_27.57_2022_37,13106.644220134243
ID_-23.53_27.57_2022_38,7015.989650404081
ID_-23.53_27.57_2022_39,4881.492862943094
ID_-23.53_27.57_2022_40,3711.801710061729
ID_-23.53_27.57_2022_41,-437.644697567448
ID_-23.53_27.57_2022_42,2601.0196511400864
ID_-23.53_27.57_2022_43,10640.52330853697
ID_-23.53_27.57_2022_44,12360.31607354246
ID_-23.53_27.57_2022_45,236.77753797825426
ID_-23.53_27.57_2022_46,15234.356933774427
ID_-23.53_27.57_2022_47,14268.21299123019
ID_-23.53_27.57_2022_48,8483.018825329375
ID_-23.53_27.57_2022_52,-3904.2604479291476
ID_-23.53_27.67_2019_1,5803.501368550584
ID_-23.53_27.67_2019_2,17342.43676353153
ID_-23.53_27.67_2019_3,41726.619891981594
ID_-23.53_27.67_2019_4,33278.58454846358
ID_-23.53_27.67_2019_5,15556.773302174173
ID_-23.53_27.67_2019_6,4098.303762707394
ID_-23.53_27.67_2019_7,13111.381782104727
ID_-23.53_27.67_2019_8,25738.539754936937
ID_-23.53_27.67_2019_9,5673.217692465987
ID_-23.53_27.67_2019_10,1756.6515753557906
ID_-23.53_27.67_2019_11,4675.891808335204
ID_-23.53_27.67_2019_12,29966.485038472805
ID_-23.53_27.67_2019_13,76896.98230016092
ID_-23.53_27.67_2019_14,49994.673564224504
ID_-23.53_27.67_2019_15,20682.506924107205
ID_-23.53_27.67_2019_16,30866.742300563492
ID_-23.53_27.67_2019_17,10619.109620295
ID_-23.53_27.67_2019_18,9580.580986313988
ID_-23.53_27.67_2019_19,6915.294920155313
ID_-23.53_27.67_2019_20,3378.264283271972
ID_-23.53_27.67_2019_21,4255.0630036192015
ID_-23.53_27.67_2019_22,10043.99688648386
ID_-23.53_27.67_2019_23,19572.803370320238
ID_-23.53_27.67_2019_24,21596.074235201813
ID_-23.53_27.67_2019_25,1322.4121634699404
ID_-23.53_27.67_2019_26,19849.9000599673
ID_-23.53_27.67_2019_27,29065.4621518543
ID_-23.53_27.67_2019_28,12226.333850034047
ID_-23.53_27.67_2019_29,39605.69188210834
ID_-23.53_27.67_2019_30,32976.6709212861
ID_-23.53_27.67_2019_31,25335.3243353297
ID_-23.53_27.67_2019_32,23250.647410463076
ID_-23.53_27.67_2019_33,5873.209253130946
ID_-23.53_27.67_2019_34,30813.45394296525
ID_-23.53_27.67_2019_35,32850.54873433104
ID_-23.53_27.67_2019_36,11364.556628350168
ID_-23.53_27.67_2019_37,36156.876629352104
ID_-23.53_27.67_2019_38,37703.996226684656
ID_-23.53_27.67_2019_39,37094.38149230322
ID_-23.53_27.67_2019_40,40845.621197646484
ID_-23.53_27.67_2019_41,15120.20899958536
ID_-23.53_27.67_2019_42,35648.36785700824
ID_-23.53_27.67_2019_43,30324.811638555955
ID_-23.53_27.67_2019_44,14745.75686058309
ID_-23.53_27.67_2019_45,6675.4772603656165
ID_-23.53_27.67_2019_46,27634.313892371487
ID_-23.53_27.67_2019_47,35256.68628324848
ID_-23.53_27.67_2019_48,8278.260299657937
ID_-23.53_27.67_2019_49,4971.339925007429
ID_-23.53_27.67_2019_50,8051.275837866589
ID_-23.53_27.67_2019_51,8796.530037349556
ID_-23.53_27.67_2019_52,7991.282612231094
ID_-23.53_27.67_2020_1,18605.787417479325
ID_-23.53_27.67_2020_2,6714.380282174796
ID_-23.53_27.67_2020_3,-571.8267611740157
ID_-23.53_27.67_2020_4,9755.29377619829
ID_-23.53_27.67_2020_5,3751.1363266683184
ID_-23.53_27.67_2020_6,1845.7388944104314
ID_-23.53_27.67_2020_7,-228.31514706183225
ID_-23.53_27.67_2020_8,14371.341571733821
ID_-23.53_27.67_2020_9,13003.136150634848
ID_-23.53_27.67_2020_10,-6.192815370857716
ID_-23.53_27.67_2020_11,-2789.9369125198573
ID_-23.53_27.67_2020_12,-1630.101960117463
ID_-23.53_27.67_2020_13,17781.374741090927
ID_-23.53_27.67_2020_14,21280.52278822614
ID_-23.53_27.67_2020_15,2592.146355384495
ID_-23.53_27.67_2020_16,12229.633429295849
ID_-23.53_27.67_2020_17,22249.52776110312
ID_-23.53_27.67_2020_18,34405.527875686064
ID_-23.53_27.67_2020_19,30009.417352898512
ID_-23.53_27.67_2020_20,34314.454428863246
ID_-23.53_27.67_2020_21,34364.570664452855
ID_-23.53_27.67_2020_22,23155.2798020388
ID_-23.53_27.67_2020_23,22539.192612643354
ID_-23.53_27.67_2020_24,-1085.1136059900746
ID_-23.53_27.67_2020_25,4862.020604564808
ID_-23.53_27.67_2020_26,7359.838540509343
ID_-23.53_27.67_2020_27,49458.315340265166
ID_-23.53_27.67_2020_28,42769.63969399128
ID_-23.53_27.67_2020_29,7528.382857572753
ID_-23.53_27.67_2020_30,13116.201257674024
ID_-23.53_27.67_2020_31,22936.72731371224
ID_-23.53_27.67_2020_32,27365.422389157582
ID_-23.53_27.67_2020_33,15074.825143989176
ID_-23.53_27.67_2020_34,20246.409700863063
ID_-23.53_27.67_2020_35,1337.736148438882
ID_-23.53_27.67_2020_36,-208.01789729110897
ID_-23.53_27.67_2020_37,14971.671957963612
ID_-23.53_27.67_2020_38,16860.968600163702
ID_-23.53_27.67_2020_39,6363.521488150116
ID_-23.53_27.67_2020_40,6095.7187415910885
ID_-23.53_27.67_2020_41,25912.26235071011
ID_-23.53_27.67_2020_42,34834.270433416124
ID_-23.53_27.67_2020_43,22069.04706654139
ID_-23.53_27.67_2020_44,13033.426396619063
ID_-23.53_27.67_2020_45,5946.699535988737
ID_-23.53_27.67_2020_46,416.32043780665845
ID_-23.53_27.67_2020_47,3930.1515314476565
ID_-23.53_27.67_2020_48,25148.379171073902
ID_-23.53_27.67_2020_49,24256.542760797776
ID_-23.53_27.67_2020_50,10049.447369803209
ID_-23.53_27.67_2020_51,8124.275247064885
ID_-23.53_27.67_2020_52,15507.79124042485
ID_-23.53_27.67_2021_1,3346.8455383270048
ID_-23.53_27.67_2021_2,8635.448027865961
ID_-23.53_27.67_2021_3,7619.7646874892525
ID_-23.53_27.67_2021_4,-144.35568481264636
ID_-23.53_27.67_2021_5,-14286.479679517448
ID_-23.53_27.67_2021_6,-10863.685360138305
ID_-23.53_27.67_2021_7,155658.025004501
ID_-23.53_27.67_2021_8,19027.846466587856
ID_-23.53_27.67_2021_9,6149.215912246611
ID_-23.53_27.67_2021_10,69665.1749227373
ID_-23.53_27.67_2021_11,51149.079227359034
ID_-23.53_27.67_2021_12,60448.8675326216
ID_-23.53_27.67_2021_13,65372.895709293894
ID_-23.53_27.67_2021_14,58321.31233948888
ID_-23.53_27.67_2021_15,20095.026285787113
ID_-23.53_27.67_2021_16,6651.242070590146
ID_-23.53_27.67_2021_17,10808.82874433184
ID_-23.53_27.67_2021_18,9799.530386658851
ID_-23.53_27.67_2021_19,13426.507918427698
ID_-23.53_27.67_2021_20,12359.191530929413
ID_-23.53_27.67_2021_21,6825.097687594593
ID_-23.53_27.67_2021_22,20330.164145587478
ID_-23.53_27.67_2021_23,13966.593832981773
ID_-23.53_27.67_2021_24,8458.598060191609
ID_-23.53_27.67_2021_25,14621.612445053179
ID_-23.53_27.67_2021_26,23452.278406941798
ID_-23.53_27.67_2021_27,16711.914571498055
ID_-23.53_27.67_2021_28,7168.380361459218
ID_-23.53_27.67_2021_29,57444.288068312686
ID_-23.53_27.67_2021_30,51606.60275557311
ID_-23.53_27.67_2021_31,47657.462980052456
ID_-23.53_27.67_2021_32,58517.44067684887
ID_-23.53_27.67_2021_33,-2845.232287515886
ID_-23.53_27.67_2021_34,2515.0354004944675
ID_-23.53_27.67_2021_35,23821.514653396327
ID_-23.53_27.67_2021_36,21963.351960820146
ID_-23.53_27.67_2021_37,918.5808011949994
ID_-23.53_27.67_2021_38,19263.754928222857
ID_-23.53_27.67_2021_39,23718.66002151463
ID_-23.53_27.67_2021_40,17467.80812807195
